Seq,Host,Starttime,JobRuntime,Send,Receive,Exitval,Signal,Command,V1,V2,Stdout,Stderr
191,:,1669914825.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Italy/pcnf/1493_2161.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Italy/pcnf/1493_2161.cnf,,"bash: line 1: 604297 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Italy/pcnf/1493_2161.cnf >> /dev/null
120.382_119.919_0.081
"
288,:,1669914945.000,1.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Luxembourg/pcnf/15_16.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Luxembourg/pcnf/15_16.cnf,,"0.040_0.026_0.014
"
289,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Luxembourg/pcnf/12_20.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Luxembourg/pcnf/12_20.cnf,,"0.034_0.021_0.013
"
290,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Luxembourg/pcnf/12_22.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Luxembourg/pcnf/12_22.cnf,,"0.038_0.023_0.016
"
291,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Luxembourg/pcnf/2_16.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Luxembourg/pcnf/2_16.cnf,,"0.032_0.019_0.013
"
292,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Luxembourg/pcnf/4_24.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Luxembourg/pcnf/4_24.cnf,,"0.032_0.023_0.010
"
293,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Luxembourg/pcnf/22_3.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Luxembourg/pcnf/22_3.cnf,,"0.041_0.024_0.017
"
294,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Luxembourg/pcnf/9_4.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Luxembourg/pcnf/9_4.cnf,,"0.040_0.025_0.014
"
295,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Luxembourg/pcnf/3_0.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Luxembourg/pcnf/3_0.cnf,,"0.034_0.023_0.011
"
296,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Luxembourg/pcnf/19_13.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Luxembourg/pcnf/19_13.cnf,,"0.032_0.019_0.013
"
297,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Luxembourg/pcnf/5_15.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Luxembourg/pcnf/5_15.cnf,,"0.033_0.021_0.012
"
298,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Montenegro/pcnf/0_1.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Montenegro/pcnf/0_1.cnf,,"0.030_0.016_0.014
"
299,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Montenegro/pcnf/3_4.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Montenegro/pcnf/3_4.cnf,,"0.038_0.026_0.011
"
300,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Montenegro/pcnf/2_5.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Montenegro/pcnf/2_5.cnf,,"0.037_0.022_0.015
"
301,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Montenegro/pcnf/5_4.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Montenegro/pcnf/5_4.cnf,,"0.031_0.017_0.013
"
302,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Montenegro/pcnf/4_2.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Montenegro/pcnf/4_2.cnf,,"0.037_0.019_0.018
"
303,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Montenegro/pcnf/1_0.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Montenegro/pcnf/1_0.cnf,,"0.037_0.024_0.013
"
304,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Montenegro/pcnf/3_0.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Montenegro/pcnf/3_0.cnf,,"0.030_0.016_0.015
"
305,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Montenegro/pcnf/0_3.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Montenegro/pcnf/0_3.cnf,,"0.031_0.016_0.015
"
306,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Montenegro/pcnf/3_1.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Montenegro/pcnf/3_1.cnf,,"0.039_0.027_0.012
"
307,:,1669914946.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Netherlands/pcnf/64_81.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Netherlands/pcnf/64_81.cnf,,"0.048_0.036_0.012
"
308,:,1669914946.000,2.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Netherlands/pcnf/71_31.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Netherlands/pcnf/71_31.cnf,,"1.722_1.699_0.017
"
309,:,1669914948.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Netherlands/pcnf/35_40.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Netherlands/pcnf/35_40.cnf,,"0.047_0.030_0.017
"
310,:,1669914948.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Netherlands/pcnf/3_32.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Netherlands/pcnf/3_32.cnf,,"0.046_0.030_0.016
"
311,:,1669914948.000,1.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Netherlands/pcnf/34_69.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Netherlands/pcnf/34_69.cnf,,"0.228_0.211_0.016
"
312,:,1669914949.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Netherlands/pcnf/5_25.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Netherlands/pcnf/5_25.cnf,,"0.042_0.027_0.016
"
313,:,1669914949.000,2.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Netherlands/pcnf/63_60.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Netherlands/pcnf/63_60.cnf,,"2.249_2.206_0.035
"
314,:,1669914951.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Netherlands/pcnf/20_65.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Netherlands/pcnf/20_65.cnf,,"0.049_0.030_0.019
"
315,:,1669914951.000,1.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Netherlands/pcnf/21_27.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Netherlands/pcnf/21_27.cnf,,"1.253_1.234_0.016
"
316,:,1669914952.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Netherlands/pcnf/54_79.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Netherlands/pcnf/54_79.cnf,,"0.070_0.058_0.012
"
317,:,1669914952.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/172_186.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Norway/pcnf/172_186.cnf,,"0.130_0.113_0.017
"
192,:,1669914851.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Italy/pcnf/374_383.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Italy/pcnf/374_383.cnf,,"bash: line 1: 604361 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Italy/pcnf/374_383.cnf >> /dev/null
120.433_119.907_0.094
"
194,:,1669914851.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Italy/pcnf/1312_54.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Italy/pcnf/1312_54.cnf,,"bash: line 1: 604370 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Italy/pcnf/1312_54.cnf >> /dev/null
120.350_119.925_0.078
"
195,:,1669914851.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Italy/pcnf/158_1619.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Italy/pcnf/158_1619.cnf,,"bash: line 1: 604376 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Italy/pcnf/158_1619.cnf >> /dev/null
120.337_119.903_0.100
"
193,:,1669914851.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Italy/pcnf/419_657.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Italy/pcnf/419_657.cnf,,"bash: line 1: 604368 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Italy/pcnf/419_657.cnf >> /dev/null
120.382_119.946_0.055
"
319,:,1669914972.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/205_427.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Norway/pcnf/205_427.cnf,,"0.185_0.167_0.018
"
322,:,1669914972.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/147_233.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Norway/pcnf/147_233.cnf,,"0.140_0.119_0.020
"
226,:,1669914852.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Slovakia/pcnf/94_81.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Slovakia/pcnf/94_81.cnf,,"bash: line 1: 604501 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Slovakia/pcnf/94_81.cnf >> /dev/null
120.329_119.936_0.066
"
227,:,1669914852.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Slovakia/pcnf/102_39.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Slovakia/pcnf/102_39.cnf,,"bash: line 1: 604503 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Slovakia/pcnf/102_39.cnf >> /dev/null
120.352_119.810_0.195
"
323,:,1669914972.000,0.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/437_334.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Norway/pcnf/437_334.cnf,,"0.209_0.187_0.021
"
230,:,1669914852.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Slovakia/pcnf/22_91.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Slovakia/pcnf/22_91.cnf,,"bash: line 1: 604515 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Slovakia/pcnf/22_91.cnf >> /dev/null
120.326_119.899_0.104
"
231,:,1669914853.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Slovakia/pcnf/20_22.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Slovakia/pcnf/20_22.cnf,,"bash: line 1: 604521 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Slovakia/pcnf/20_22.cnf >> /dev/null
120.348_119.920_0.080
"
232,:,1669914854.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Slovakia/pcnf/34_37.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Slovakia/pcnf/34_37.cnf,,"bash: line 1: 604528 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Slovakia/pcnf/34_37.cnf >> /dev/null
120.349_119.939_0.062
"
235,:,1669914855.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Slovakia/pcnf/1_92.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Slovakia/pcnf/1_92.cnf,,"bash: line 1: 604542 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Slovakia/pcnf/1_92.cnf >> /dev/null
120.332_119.859_0.147
"
278,:,1669914855.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/33_96.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belgium/pcnf/33_96.cnf,,"bash: line 1: 604715 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/33_96.cnf >> /dev/null
120.335_119.840_0.165
"
280,:,1669914855.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/21_9.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belgium/pcnf/21_9.cnf,,"bash: line 1: 604722 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/21_9.cnf >> /dev/null
120.338_119.902_0.101
"
279,:,1669914855.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/26_83.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belgium/pcnf/26_83.cnf,,"bash: line 1: 604719 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/26_83.cnf >> /dev/null
120.368_119.891_0.115
"
281,:,1669914856.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/12_48.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belgium/pcnf/12_48.cnf,,"bash: line 1: 604728 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/12_48.cnf >> /dev/null
120.356_119.865_0.140
"
282,:,1669914856.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/93_73.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belgium/pcnf/93_73.cnf,,"bash: line 1: 604732 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/93_73.cnf >> /dev/null
120.320_119.854_0.153
"
283,:,1669914858.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/1_50.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belgium/pcnf/1_50.cnf,,"bash: line 1: 604740 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/1_50.cnf >> /dev/null
120.351_119.894_0.110
"
285,:,1669914861.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/71_87.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belgium/pcnf/71_87.cnf,,"bash: line 1: 604755 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/71_87.cnf >> /dev/null
120.302_119.901_0.101
"
286,:,1669914864.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/15_38.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belgium/pcnf/15_38.cnf,,"bash: line 1: 604766 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/15_38.cnf >> /dev/null
120.318_119.875_0.128
"
287,:,1669914867.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/43_65.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Belgium/pcnf/43_65.cnf,,"bash: line 1: 604776 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Belgium/pcnf/43_65.cnf >> /dev/null
120.343_119.877_0.127
"
318,:,1669914952.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/201_224.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Norway/pcnf/201_224.cnf,,"bash: line 1: 605087 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/201_224.cnf >> /dev/null
120.325_119.919_0.080
"
320,:,1669914972.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/109_33.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Norway/pcnf/109_33.cnf,,"bash: line 1: 605145 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/109_33.cnf >> /dev/null
120.304_119.859_0.142
"
321,:,1669914972.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/126_114.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Norway/pcnf/126_114.cnf,,"bash: line 1: 605148 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/126_114.cnf >> /dev/null
120.326_119.909_0.091
"
324,:,1669914972.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/216_100.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Norway/pcnf/216_100.cnf,,"bash: line 1: 605160 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/216_100.cnf >> /dev/null
120.348_119.941_0.059
"
325,:,1669914972.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/246_54.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Norway/pcnf/246_54.cnf,,"bash: line 1: 605164 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/246_54.cnf >> /dev/null
120.368_119.931_0.069
"
326,:,1669914972.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/94_80.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Norway/pcnf/94_80.cnf,,"bash: line 1: 605168 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Norway/pcnf/94_80.cnf >> /dev/null
120.339_119.815_0.195
"
327,:,1669914972.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Poland/pcnf/211_7.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Poland/pcnf/211_7.cnf,,"bash: line 1: 605172 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Poland/pcnf/211_7.cnf >> /dev/null
120.347_119.885_0.119
"
328,:,1669914972.000,121.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Poland/pcnf/48_316.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Poland/pcnf/48_316.cnf,,"bash: line 1: 605176 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Poland/pcnf/48_316.cnf >> /dev/null
120.279_119.875_0.130
"
329,:,1669914973.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Poland/pcnf/321_168.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Poland/pcnf/321_168.cnf,,"bash: line 1: 605182 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Poland/pcnf/321_168.cnf >> /dev/null
120.303_119.920_0.082
"
348,:,1669915093.000,1.000,0,0,0,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Romania/pcnf/71_334.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Romania/pcnf/71_334.cnf,,"0.865_0.842_0.021
"
330,:,1669914975.000,120.000,0,0,137,0,"time (bash -c 'ulimit -t 120;  d4 -m projMC -i instances/power_transmission_grid/europe/Poland/pcnf/317_94.cnf >> /dev/null')",1,instances/power_transmission_grid/europe/Poland/pcnf/317_94.cnf,,"bash: line 1: 605191 Killed                  d4 -m projMC -i instances/power_transmission_grid/europe/Poland/pcnf/317_94.cnf >> /dev/null
120.393_119.867_0.136
"
